48-Cd-113(n,&gamma;) ENDF/B-VII.1
3312.41,0.0124883
3313.56,0.0142617
3314.73,0.0170284
3315.57,0.0200393
3316.24,0.0236296
3316.67,0.0270454
3317.04,0.0316539
3317.31,0.0368345
3317.52,0.043048
3317.74,0.0522864
3317.93,0.0641861
3318.09,0.0789123
3318.24,0.0978489
3318.4,0.123344
3318.55,0.157404
3318.71,0.202448
3318.86,0.261335
3319.03,0.34695
3319.21,0.462799
3319.39,0.617544
3319.6,0.841813
3319.82,1.14399
3320.06,1.56219
3320.38,2.25403
3321.33,4.70003
3321.73,5.41434
3322.09,5.65894
3322.11,5.65955
3322.44,5.46842
3322.8,4.90121
3323.71,2.76779
3324.01,2.25759
3324.17,2.06416
3324.4,1.94017
3324.46,1.93638
3324.62,1.98901
3324.78,2.14127
3325.0,2.50381
3325.22,3.04767
3325.49,3.95149
3325.88,5.591
3326.53,8.57674
3326.92,9.82135
3327.28,10.2732
3327.3,10.274
3327.66,9.86238
3328.02,8.73361
3328.65,5.87231
3329.1,3.78998
3329.4,2.68799
3329.63,1.98648
3329.84,1.4768
3330.03,1.1017
3330.21,0.839274
3330.38,0.634035
3330.55,0.476507
3330.71,0.366303
3330.87,0.282328
3331.02,0.224098
3331.16,0.179453
3331.3,0.145441
3331.47,0.115984
3331.64,0.0946686
3331.81,0.0791932
3332.01,0.0659715
3332.25,0.0553941
3332.54,0.0466158
3332.91,0.0393325
3333.44,0.0325266
3334.08,0.027062
3334.8,0.0227523
3335.66,0.019145
3336.68,0.0162332
3337.85,0.0139465
3339.32,0.012081
3341.08,0.0107031
3343.4,0.00973337
3345.72,0.00942792
3347.77,0.00963999
3349.82,0.0103404
3351.36,0.0113022
3352.9,0.0128556
3354.25,0.0150894
3355.22,0.0176268
3356.03,0.0208321
3356.62,0.0243056
3357.01,0.0277289
3357.35,0.0322456
3357.59,0.0371338
3357.84,0.0445136
3358.03,0.0533441
3358.21,0.0649615
3358.37,0.0797356
3358.53,0.10009
3358.7,0.128009
3358.86,0.166014
3359.02,0.217218
3359.17,0.27766
3359.34,0.369716
3359.51,0.490285
3359.68,0.645378
3359.88,0.872665
3360.08,1.18155
3360.32,1.63076
3360.6,2.29017
3360.98,3.40025
3361.72,5.71908
3362.11,6.58097
3362.47,6.89469
3362.5,6.8964
3362.86,6.62014
3363.25,5.78877
3364.29,2.60119
3364.59,1.83521
3364.84,1.31323
3365.06,0.96133
3365.26,0.712726
3365.44,0.537278
3365.62,0.402006
3365.78,0.308775
3365.94,0.237514
3366.11,0.183852
3366.27,0.143932
3366.43,0.114358
3366.58,0.0950105
3366.76,0.0776208
3366.94,0.0656731
3367.12,0.0574936
3367.34,0.0510002
3367.56,0.0468524
3368.0,0.042469
3368.58,0.0405429
3368.78,0.040451
3369.4,0.0414464
3370.21,0.0454734
3370.82,0.0507824
3371.43,0.0587836
3372.02,0.0702523
3372.45,0.0829989
3372.8,0.0976479
3373.11,0.11596
3373.36,0.136817
3373.62,0.16808
3373.85,0.207728
3374.06,0.255612
3374.27,0.322584
3374.47,0.413559
3374.68,0.535857
3374.89,0.697819
3375.12,0.928314
3375.37,1.25255
3375.63,1.69892
3375.95,2.38947
3376.41,3.61658
3377.06,5.4505
3377.46,6.26464
3377.84,6.60618
3377.9,6.61177
3378.27,6.36217
3378.69,5.56223
3379.76,2.60158
3380.09,1.8578
3380.36,1.36426
3380.59,1.0367
3380.82,0.780557
3381.02,0.605424
3381.22,0.468791
3381.42,0.365559
3381.63,0.288502
3381.83,0.231402
3382.04,0.187901
3382.26,0.155022
3382.52,0.127494
3382.81,0.105465
3383.11,0.0891555
3383.55,0.072991
3384.07,0.0598266
3384.66,0.0496356
3385.36,0.0410011
3386.17,0.0339293
3387.16,0.0279768
3388.39,0.0230125
3389.67,0.0195117
3391.12,0.0168116
3393.16,0.0144004
3395.61,0.0127368
3398.4,0.0117932
3401.2,0.011538
3403.86,0.0119275
3405.14,0.0126383
3405.74,0.0136143
3406.15,0.0151186
3406.44,0.017145
3406.71,0.0202483
3406.93,0.0241696
3407.16,0.0297641
3407.39,0.0375225
3407.61,0.0479473
3407.87,0.0635433
3408.14,0.0852923
3408.49,0.120143
3409.43,0.227943
3409.85,0.260764
3410.2,0.2704
3410.54,0.261849
3410.87,0.2377
3411.42,0.17832
3411.97,0.115182
3412.29,0.0840864
3412.57,0.0632766
3412.8,0.0495264
3413.05,0.0387677
3413.3,0.0310808
3413.54,0.0258176
3413.75,0.0227678
3413.99,0.0204819
3414.29,0.0188496
3414.7,0.0179233
3415.1,0.0177315
3416.23,0.0186234
3417.32,0.0204781
3418.23,0.02295
3419.0,0.026418
3419.47,0.0301194
3419.83,0.0348894
3420.06,0.0399689
3420.3,0.0476823
3420.51,0.058274
3420.71,0.0721492
3420.88,0.0893252
3421.05,0.112611
3421.22,0.143828
3421.4,0.185115
3421.57,0.238887
3421.75,0.311382
3421.94,0.411145
3422.16,0.554602
3422.4,0.756984
3422.68,1.0428
3423.09,1.57993
3423.77,2.5163
3424.19,2.92831
3424.55,3.0781
3424.6,3.08055
3424.97,2.95795
3425.34,2.61927
3425.98,1.7632
3426.44,1.14118
3426.74,0.812732
3426.99,0.59857
3427.21,0.442475
3427.42,0.331347
3427.61,0.253358
3427.8,0.193782
3427.99,0.14923
3428.17,0.116553
3428.35,0.0947269
3428.53,0.0775071
3428.75,0.0640268
3428.96,0.0551365
3429.23,0.0481943
3429.5,0.0440853
3429.93,0.0406317
3430.58,0.0386354
3431.2,0.0382268
3432.42,0.039578
3433.65,0.0431806
3434.53,0.0476755
3435.11,0.0528077
3435.46,0.0580312
3435.82,0.0669128
3436.09,0.0783545
3436.29,0.0913636
3436.49,0.109962
3436.69,0.136327
3436.9,0.173191
3437.1,0.223801
3437.3,0.29181
3437.5,0.381021
3437.71,0.500081
3437.95,0.672341
3438.25,0.93834
3438.63,1.3689
3439.39,2.2971
3439.79,2.64758
3440.15,2.7834
3440.2,2.78538
3440.55,2.68978
3440.92,2.40328
3441.52,1.69806
3442.04,1.07842
3442.36,0.767891
3442.63,0.570152
3442.87,0.431686
3443.08,0.337228
3443.29,0.267027
3443.51,0.216574
3443.73,0.180378
3443.93,0.159323
3444.12,0.145153
3444.37,0.133872
3444.76,0.127174
3444.89,0.126645
3445.4,0.129193
3446.42,0.14531
3447.45,0.170487
3448.51,0.207379
3449.44,0.25327
3450.27,0.309778
3451.02,0.380591
3451.73,0.475612
3452.36,0.594622
3452.89,0.740894
3453.34,0.914199
3453.69,1.10596
3454.05,1.36934
3454.39,1.71646
3454.71,2.16873
3455.02,2.76429
3455.33,3.55733
3455.65,4.58957
3456.01,6.14088
3456.45,8.46996
3457.54,15.0917
3457.97,16.84
3458.4,17.4724
3458.81,16.8966
3459.26,15.0845
3460.57,7.21642
3460.97,5.33292
3461.33,3.98017
3461.66,3.04258
3461.95,2.40966
3462.25,1.93036
3462.54,1.57452
3462.89,1.25295
3463.25,1.02174
3463.62,0.844513
3464.07,0.691165
3464.6,0.559819
3465.17,0.459414
3465.82,0.377381
3466.56,0.308318
3467.43,0.252041
3468.19,0.218729
3468.64,0.207645
3468.79,0.206276
3469.18,0.211225
3469.45,0.224841
3469.72,0.250702
3469.99,0.29295
3470.25,0.355874
3470.52,0.443057
3470.82,0.572347
3471.24,0.798495
3472.04,1.27863
3472.46,1.44414
3472.78,1.48597
3473.13,1.43741
3473.54,1.26717
3474.27,0.81451
3474.69,0.564548
3475.0,0.413312
3475.28,0.306631
3475.53,0.234345
3475.75,0.186426
3475.98,0.147586
3476.19,0.123082
3476.45,0.101582
3476.71,0.0873366
3477.02,0.0764616
3477.43,0.067996
3478.01,0.0614364
3479.17,0.0540131
3480.83,0.0472403
3483.0,0.041765
3485.24,0.0389894
3486.4,0.0386454
3488.23,0.0399299
3489.44,0.0424909
3490.66,0.0471625
3491.59,0.0529531
3492.56,0.0623158
3493.36,0.0746109
3493.94,0.0880072
3494.42,0.104681
3494.8,0.125083
3495.09,0.148203
3495.33,0.176358
3495.54,0.211084
3495.73,0.255763
3495.93,0.317733
3496.12,0.403787
3496.28,0.500204
3496.45,0.640208
3496.62,0.815938
3496.82,1.08019
3497.01,1.42805
3497.22,1.91947
3497.44,2.59194
3497.68,3.52818
3497.95,4.88232
3498.3,6.95917
3499.22,13.1854
3499.61,15.0244
3499.99,15.6923
3500.0,15.6931
3500.37,15.1043
3500.72,13.5449
3501.28,9.84051
3501.85,5.99826
3502.15,4.33314
3502.41,3.17194
3502.65,2.31237
3502.85,1.75163
3503.05,1.31429
3503.24,0.998374
3503.4,0.780522
3503.57,0.612151
3503.74,0.483456
3503.91,0.385951
3504.08,0.312527
3504.27,0.251813
3504.47,0.205304
3504.67,0.171895
3504.91,0.143455
3505.15,0.123324
3505.49,0.103613
3505.87,0.0880641
3506.35,0.0743465
3506.93,0.0625996
3507.65,0.0521515
3508.52,0.0433646
3509.46,0.0366236
3510.59,0.0310048
3511.94,0.0263666
3513.73,0.022337
3515.53,0.0198136
3517.32,0.018281
3520.02,0.0173641
3521.96,0.0176453
3523.89,0.0188792
3525.35,0.0207018
3526.8,0.0237255
3528.09,0.0280797
3529.06,0.0331029
3529.87,0.0392368
3530.56,0.0468874
3531.08,0.0552081
3531.49,0.0649356
3531.81,0.0756909
3532.08,0.0898562
3532.33,0.108363
3532.53,0.131533
3532.71,0.158522
3532.88,0.19537
3533.05,0.245666
3533.21,0.306221
3533.38,0.395714
3533.55,0.515218
3533.73,0.672778
3533.9,0.877443
3534.09,1.15871
3534.29,1.55475
3534.51,2.11398
3534.75,2.87784
3535.04,4.02832
3535.43,5.94777
3536.17,9.87334
3536.58,11.4543
3536.96,12.105
3537.02,12.1211
3537.39,11.7111
3537.81,10.3522
3538.65,6.84113
3539.01,5.78962
3539.29,5.31321
3539.66,5.06283
3539.75,5.05637
3540.55,5.25606
3540.99,5.08571
3541.38,4.60613
3541.85,3.68912
3542.58,2.06689
3542.92,1.45511
3543.18,1.07105
3543.43,0.784278
3543.65,0.582135
3543.85,0.441789
3544.04,0.337974
3544.22,0.2646
3544.4,0.208601
3544.58,0.166353
3544.76,0.134748
3544.94,0.111222
3545.16,0.0900867
3545.38,0.0753675
3545.65,0.0632189
3545.92,0.0548453
3546.27,0.047101
3546.75,0.0400683
3547.34,0.0339795
3548.18,0.0280754
3549.14,0.0233708
3550.31,0.0194844
3551.6,0.016496
3553.24,0.013932
3555.2,0.0119243
3557.28,0.0105725
3559.62,0.00970329
3562.72,0.00927554
3564.9,0.00947994
3567.07,0.0102205
3568.7,0.0112887
3570.06,0.0127399
3571.42,0.0150496
3572.48,0.0178379
3573.38,0.0214245
3574.13,0.0258654
3574.73,0.0311216
3575.14,0.0362091
3575.51,0.0431512
3575.79,0.0511124
3576.03,0.0615269
3576.25,0.0746672
3576.42,0.0901453
3576.59,0.110851
3576.74,0.135467
3576.89,0.168
3577.04,0.210809
3577.21,0.273232
3577.38,0.356218
3577.55,0.472793
3577.73,0.626077
3577.9,0.824254
3578.1,1.11665
3578.3,1.49109
3578.54,2.0497
3578.79,2.77815
3579.12,3.98741
3580.06,8.06476
3580.47,9.33387
3580.85,9.84304
3580.9,9.85133
3581.26,9.48725
3581.62,8.47682
3582.19,6.1379
3582.73,3.7867
3583.06,2.6318
3583.3,1.94437
3583.53,1.42894
3583.73,1.06378
3583.91,0.808465
3584.09,0.608964
3584.26,0.461578
3584.44,0.347762
3584.59,0.273274
3584.74,0.215757
3584.89,0.171721
3585.06,0.13536
3585.23,0.107219
3585.41,0.0869196
3585.58,0.0722294
3585.8,0.0597277
3586.04,0.0497746
3586.34,0.0416712
3586.64,0.0361369
3587.15,0.0298779
3587.79,0.0245805
3588.49,0.0206021
3589.33,0.0172726
3590.18,0.0149207
3591.3,0.0127319
3592.71,0.010939
3594.39,0.00963126
3596.2,0.00889051
3598.01,0.00869533
3599.36,0.00894091
3600.72,0.00969039
3601.62,0.0106881
3602.29,0.0119528
3602.69,0.0131809
3603.09,0.0152039
3603.36,0.0174281
3603.59,0.020412
3603.8,0.0243663
3604.01,0.0300848
3604.19,0.0374474
3604.38,0.0477297
3604.54,0.0601343
3604.71,0.0765082
3604.87,0.0978607
3605.06,0.129254
3605.24,0.169512
3605.45,0.228938
3605.65,0.305067
3605.89,0.412857
3606.18,0.579451
3606.55,0.843898
3607.41,1.52792
3607.8,1.74251
3608.18,1.82256
3608.2,1.82287
3608.57,1.75332
3608.94,1.56069
3609.52,1.11837
3610.05,0.698694
3610.36,0.498427
3610.63,0.357728
3610.86,0.262953
3611.07,0.196348
3611.25,0.150162
3611.44,0.114379
3611.62,0.0872025
3611.78,0.0691504
3611.95,0.0553726
3612.13,0.0437277
3612.32,0.0354043
3612.5,0.0295202
3612.69,0.0253075
3612.94,0.0216213
3613.25,0.0190542
3613.66,0.0173356
3614.27,0.0164614
3614.47,0.0164214
3615.06,0.0168091
3615.86,0.0185293
3616.39,0.0208405
3616.73,0.0232806
3617.07,0.0272039
3617.29,0.0312616
3617.52,0.0372152
3617.71,0.0447565
3617.91,0.0554584
3618.08,0.0681057
3618.25,0.0850366
3618.42,0.107507
3618.59,0.13701
3618.76,0.175257
3618.95,0.233455
3619.16,0.313392
3619.38,0.423272
3619.62,0.578092
3619.89,0.796138
3620.23,1.14154
3621.16,2.21853
3621.57,2.56739
3621.95,2.70269
3622.0,2.70504
3622.36,2.60958
3622.71,2.35163
3623.28,1.72179
3623.82,1.1139
3624.12,0.835678
3624.36,0.663585
3624.57,0.554482
3624.73,0.500728
3624.89,0.472078
3625.0,0.467394
3625.16,0.482767
3625.31,0.524138
3625.5,0.614293
3625.7,0.749264
3625.89,0.930893
3626.12,1.21139
3626.42,1.67181
3626.91,2.59198
3627.49,3.7385
3627.89,4.29086
3628.27,4.4952
3628.3,4.49598
3628.63,4.353
3628.99,3.9171
3629.55,2.88307
3630.12,1.75083
3630.45,1.21595
3630.7,0.883825
3630.93,0.650495
3631.13,0.484837
3631.31,0.364535
3631.49,0.274672
3631.67,0.20574
3631.84,0.157592
3632.0,0.120988
3632.15,0.0956923
3632.31,0.0749429
3632.48,0.0590236
3632.65,0.0475172
3632.82,0.039233
3633.01,0.0325616
3633.21,0.0279402
3633.45,0.0240288
3633.79,0.0205896
3634.21,0.0180151
3634.83,0.0156445
3635.67,0.0136815
3636.71,0.0121663
3638.31,0.010892
3639.5,0.0104024
3641.87,0.0101056
3644.79,0.0105283
3647.72,0.0116618
3650.03,0.0132955
3651.5,0.0149368
3652.41,0.0166172
3653.0,0.0187114
3653.31,0.0206866
3653.61,0.0239343
3653.87,0.0282719
3654.07,0.0333669
3654.26,0.0400686
3654.47,0.0497111
3654.67,0.0627551
3654.89,0.0820252
3655.12,0.107539
3655.36,0.143653
3655.62,0.193451
3655.95,0.271186
3656.99,0.562946
3657.42,0.64832
3657.8,0.675328
3657.81,0.67533
3658.18,0.650177
3658.6,0.569786
3659.66,0.274274
3659.99,0.199724
3660.27,0.148247
3660.52,0.113711
3660.73,0.0911675
3660.95,0.0742134
3661.18,0.0607843
3661.42,0.0515704
3661.71,0.0448486
3661.91,0.0422172
3662.29,0.0397642
3662.54,0.0394291
3663.33,0.0413475
3664.31,0.0465536
3665.43,0.0553973
3666.5,0.0675378
3667.26,0.0800299
3667.81,0.0931524
3668.21,0.106993
3668.55,0.125615
3668.8,0.145829
3669.05,0.175821
3669.27,0.215791
3669.46,0.266514
3669.64,0.327091
3669.81,0.40759
3669.98,0.513512
3670.17,0.666969
3670.36,0.868175
3670.57,1.15367
3670.79,1.54948
3671.04,2.11309
3671.33,2.94091
3671.71,4.30946
3672.59,7.88557
3672.97,9.0268
3673.37,9.53197
3673.43,9.54224
3673.78,9.24049
3674.15,8.34781
3675.16,4.85405
3675.46,4.03965
3675.77,3.49513
3676.04,3.25307
3676.22,3.21008
3676.49,3.30202
3676.86,3.67523
3677.78,4.97347
3678.24,5.37244
3678.49,5.43191
3678.93,5.23745
3679.4,4.66352
3680.66,2.45626
3681.03,1.94626
3681.3,1.68539
3681.57,1.52834
3681.79,1.4891
3681.98,1.52681
3682.17,1.64047
3682.36,1.83925
3682.58,2.19122
3682.81,2.7231
3683.09,3.57723
3683.4,4.82222
3683.91,7.32184
3684.53,10.388
3684.92,11.717
3685.29,12.162
3685.65,11.7357
3686.0,10.6178
3686.56,7.86767
3687.16,4.77127
3687.48,3.36362
3687.74,2.47306
3687.98,1.82459
3688.18,1.3927
3688.37,1.06296
3688.57,0.807781
3688.76,0.614161
3688.93,0.487829
3689.1,0.38603
3689.29,0.302852
3689.47,0.248552
3689.68,0.199632
3689.9,0.165608
3690.16,0.137763
3690.47,0.115294
3690.84,0.098507
3691.4,0.0822108
3692.13,0.0679255
3692.97,0.0566718
3694.0,0.0467692
3695.18,0.0386846
3696.73,0.0312065
3698.28,0.0259089
3700.2,0.0212219
3702.11,0.0178707
3704.6,0.0148468
3706.55,0.013317
3708.49,0.0126071
3709.38,0.0127924
3709.87,0.013265
3710.24,0.0140518
3710.6,0.0156461
3710.84,0.0175482
3711.09,0.0205898
3711.29,0.024435
3711.49,0.0299885
3711.67,0.036741
3711.85,0.0457947
3712.02,0.0577458
3712.23,0.0758016
3712.43,0.0995502
3712.66,0.134339
3712.89,0.179953
3713.16,0.247448
3713.5,0.349677
3714.49,0.7037
3714.89,0.805149
3715.28,0.841994
3715.3,0.842072
3715.65,0.814257
3716.01,0.732052
3716.57,0.542908
3717.17,0.326615
3717.49,0.232296
3717.74,0.172307
3717.96,0.129556
3718.18,0.0960097
3718.38,0.0732965
3718.56,0.0572221
3718.73,0.0447816
3718.91,0.035307
3719.09,0.028197
3719.27,0.0229279
3719.47,0.0186043
3719.65,0.0159159
3719.9,0.0133022
3720.15,0.0116745
3720.44,0.010455
3720.87,0.00938518
3721.45,0.00860188
3722.32,0.00798587
3723.33,0.00775606
3724.03,0.00802364
3724.48,0.00870217
3724.75,0.0095512
3725.02,0.0110134
3725.26,0.0131373
3725.47,0.0157904
3725.67,0.0195638
3725.87,0.0248296
3726.07,0.0320262
3726.27,0.0416436
3726.47,0.0541938
3726.7,0.0724232
3726.95,0.0984266
3727.25,0.138059
3727.65,0.202931
3728.47,0.350555
3728.87,0.401432
3729.25,0.422325
3729.3,0.422582
3729.65,0.408879
3729.99,0.370608
3730.52,0.282606
3731.15,0.167839
3731.47,0.119694
3731.75,0.086726
3731.99,0.0635951
3732.2,0.048338
3732.41,0.0365316
3732.6,0.0283306
3732.79,0.0221072
3732.97,0.017602
3733.17,0.0139718
3733.35,0.0116761
3733.55,0.00979552
3733.8,0.00822932
3734.05,0.00723575
3734.35,0.00649864
3734.78,0.00590494
3735.45,0.00544427
3736.44,0.00512233
3737.42,0.00501946
3738.59,0.00517884
3739.15,0.00549173
3739.57,0.0060243
3739.85,0.00669136
3740.1,0.00762368
3740.3,0.00879723
3740.5,0.0104961
3740.7,0.0129272
3740.9,0.0163542
3741.08,0.020422
3741.28,0.0266279
3741.48,0.03489
3741.69,0.0460924
3741.91,0.0613896
3742.16,0.0833156
3742.46,0.117228
3742.88,0.174722
3743.63,0.28953
3744.03,0.334252
3744.41,0.354479
3744.5,0.355339
3744.85,0.343904
3745.21,0.309987
3745.76,0.231568
3746.36,0.141095
3746.67,0.101253
3746.93,0.0745791
3747.16,0.0559505
3747.39,0.0413993
3747.59,0.0317792
3747.77,0.0248845
3747.94,0.0197052
3748.12,0.0157535
3748.32,0.0124257
3748.52,0.0100644
3748.72,0.00841222
3748.97,0.00704215
3749.23,0.00618206
3749.48,0.00563954
3749.93,0.00510056
3750.53,0.00477618
3751.74,0.00458132
3752.96,0.00468391
3753.87,0.00497533
3754.4,0.00531066
3754.84,0.00583151
3755.18,0.00654101
3755.46,0.00754166
3755.68,0.00879388
3755.9,0.0106658
3756.09,0.0129978
3756.28,0.0160443
3756.46,0.0201598
3756.64,0.0256394
3756.82,0.0328177
3757.03,0.0433735
3757.23,0.0570573
3757.46,0.0765072
3757.71,0.103609
3758.0,0.143561
3758.44,0.216507
3759.19,0.347888
3759.6,0.397298
3759.98,0.415315
3760.0,0.415361
3760.35,0.402024
3760.71,0.362292
3761.26,0.270469
3761.86,0.165617
3762.18,0.118443
3762.47,0.0854016
3762.71,0.0632869
3762.93,0.0476261
3763.13,0.0367179
3763.34,0.0284699
3763.52,0.0229086
3763.71,0.0185641
3763.92,0.0151723
3764.1,0.0131524
3764.35,0.0113729
3764.65,0.0101253
3765.02,0.00948156
3765.33,0.00934812
3766.01,0.00969695
3766.77,0.0107167
3767.59,0.0125002
3768.27,0.0147569
3768.87,0.0176907
3769.34,0.0211662
3769.71,0.0254266
3769.99,0.030257
3770.24,0.0367374
3770.45,0.044093
3770.65,0.0544076
3770.81,0.0661781
3770.98,0.0818724
3771.15,0.102737
3771.32,0.130943
3771.48,0.166441
3771.67,0.21975
3771.86,0.289981
3772.06,0.388317
3772.26,0.515252
3772.48,0.693296
3772.71,0.923739
3772.97,1.25923
3773.33,1.81569
3774.27,3.44879
3774.69,3.97141
3775.08,4.15566
3775.1,4.15615
3775.49,3.99336
3775.86,3.55938
3776.47,2.50791
3777.0,1.59616
3777.31,1.15064
3777.57,0.836332
3777.82,0.612279
3778.04,0.452004
3778.24,0.339057
3778.42,0.260045
3778.6,0.19886
3778.78,0.152204
3778.96,0.117101
3779.14,0.090985
3779.32,0.0717183
3779.51,0.0566949
3779.71,0.0456145
3779.92,0.0377208
3780.15,0.031238
3780.38,0.026687
3780.64,0.0231347
3781.01,0.0194725
3781.48,0.016351
3782.08,0.0135819
3782.75,0.0114195
3783.55,0.00958138
3784.54,0.00801379
3785.68,0.00680242
3786.82,0.00599337
3788.4,0.0053139
3789.76,0.00506212
3790.44,0.00505082
3791.5,0.00523054
3792.21,0.00554897
3792.92,0.00618047
3793.38,0.00697026
3793.68,0.00788027
3793.94,0.00908475
3794.14,0.0105264
3794.34,0.0126154
3794.52,0.0152041
3794.7,0.0187787
3794.88,0.0236816
3795.04,0.0299035
3795.22,0.0386921
3795.4,0.0503287
3795.58,0.0655004
3795.77,0.0871602
3795.99,0.117884
3796.2,0.157725
3796.45,0.214531
3796.75,0.303932
3797.15,0.447521
3797.99,0.780531
3798.39,0.891929
3798.78,0.932392
3798.8,0.932482
3799.15,0.902127
3799.56,0.796468
3800.18,0.558125
3800.71,0.351915
3801.04,0.244581
3801.3,0.179464
3801.52,0.133724
3801.72,0.100793
3801.91,0.0773736
3802.09,0.0590064
3802.27,0.0448637
3802.45,0.0341581
3802.61,0.0273465
3802.77,0.0218358
3802.95,0.017148
3803.13,0.0137586
3803.29,0.0115831
3803.47,0.00975688
3803.7,0.00817039
3803.98,0.00692665
3804.26,0.00609129
3804.67,0.00532966
3805.17,0.00472928
3805.99,0.00412757
3807.0,0.00366833
3808.42,0.00329995
3809.44,0.00315022
3811.47,0.00302771
3813.73,0.00308014
3816.0,0.00332053
3817.7,0.00368241
3819.12,0.00417146
3820.54,0.00494721
3821.54,0.00579283
3822.38,0.00682078
3823.04,0.00799734
3823.63,0.00948267
3824.05,0.011037
3824.41,0.013074
3824.68,0.0152521
3824.92,0.0182596
3825.14,0.0222126
3825.32,0.0268887
3825.51,0.033375
3825.69,0.0423792
3825.85,0.0533989
3826.02,0.068062
3826.19,0.0877588
3826.34,0.111761
3826.52,0.148205
3826.71,0.195814
3826.91,0.263853
3827.11,0.351333
3827.33,0.47226
3827.57,0.638323
3827.88,0.909305
3828.29,1.34137
3829.06,2.21895
3829.49,2.56057
3829.88,2.67572
3829.9,2.67591
3830.28,2.57593
3830.65,2.2986
3831.24,1.65828
3831.81,1.01776
3832.12,0.730819
3832.37,0.540401
3832.61,0.393246
3832.82,0.292813
3833.01,0.222655
3833.2,0.167896
3833.39,0.125977
3833.56,0.0967438
3833.71,0.0763128
3833.87,0.0605666
3834.03,0.0485363
3834.18,0.0394092
3834.35,0.032125
3834.53,0.0263157
3834.72,0.0221373
3834.93,0.0187527
3835.19,0.0158948
3835.5,0.0136812
3835.92,0.0118434
3836.43,0.0104671
3837.11,0.00937519
3837.96,0.00870167
3838.64,0.00856214
3839.42,0.00879774
3840.2,0.00951083
3840.79,0.0104744
3841.38,0.0120659
3841.77,0.0138225
3842.09,0.0160664
3842.35,0.0191192
3842.58,0.0230437
3842.78,0.0282939
3842.96,0.0349994
3843.11,0.043084
3843.26,0.053375
3843.41,0.066969
3843.58,0.0868647
3843.74,0.113417
3843.91,0.148446
3844.07,0.194062
3844.25,0.258697
3844.43,0.34212
3844.63,0.462747
3844.83,0.616252
3845.06,0.838109
3845.32,1.15115
3845.65,1.64202
3846.69,3.4397
3847.09,3.93178
3847.48,4.11052
3847.5,4.11086
3847.87,3.96065
3848.29,3.4651
3848.99,2.25273
3849.45,1.47613
3849.75,1.05406
3850.02,0.756598
3850.24,0.557677
3850.45,0.413991
3850.64,0.307938
3850.82,0.230557
3850.98,0.178816
3851.14,0.138211
3851.29,0.106741
3851.45,0.0826236
3851.6,0.0650893
3851.77,0.0502936
3851.93,0.0394724
3852.1,0.0315977
3852.29,0.0253448
3852.47,0.0209427
3852.67,0.0177053
3852.93,0.0147419
3853.24,0.012437
3853.66,0.0104677
3854.18,0.00885446
3854.84,0.00746797
3855.66,0.00627191
3856.64,0.0052924
3857.7,0.004568
3859.2,0.00388706
3860.99,0.00337717
3863.12,0.00302425
3865.41,0.00282697
3867.7,0.00276751
3870.19,0.00286335
3872.05,0.00309864
3873.4,0.00344473
3874.31,0.00385888
3874.86,0.00426586
3875.32,0.00482493
3875.65,0.00548917
3875.9,0.00630512
3876.15,0.00756723
3876.36,0.00907918
3876.56,0.0112552
3876.74,0.0139197
3876.92,0.0175423
3877.09,0.0224181
3877.28,0.0293253
3877.47,0.0382266
3877.65,0.0497758
3877.83,0.0644928
3878.04,0.0863484
3878.28,0.116875
3878.52,0.156723
3878.85,0.222589
3879.38,0.353525
3880.02,0.512718
3880.41,0.578493
3880.8,0.602258
3881.17,0.58126
3881.55,0.519396
3882.14,0.374898
3882.71,0.231881
3883.04,0.163901
3883.31,0.118259
3883.54,0.0881367
3883.76,0.0655334
3883.96,0.0497949
3884.15,0.0376591
3884.33,0.0292192
3884.51,0.0227837
3884.67,0.018369
3884.86,0.01449
3885.03,0.0118198
3885.21,0.00987535
3885.42,0.00829995
3885.67,0.0069961
3885.92,0.00616661
3886.23,0.00554195
3886.75,0.00495329
3887.58,0.00450537
3888.83,0.00423448
3889.67,0.00417978
3891.47,0.00425521
3893.87,0.0046401
3896.28,0.00531268
3898.68,0.00635136
3900.64,0.00758607
3902.27,0.00902687
3903.81,0.0109735
3905.11,0.0133177
3906.23,0.016146
3907.16,0.019424
3908.0,0.0235153
3908.69,0.0282433
3909.3,0.0339452
3909.76,0.0401043
3910.13,0.0470906
3910.46,0.0560082
3910.74,0.0674094
3910.98,0.0822391
3911.19,0.100668
3911.37,0.121958
3911.55,0.15303
3911.73,0.192821
3911.9,0.246415
3912.08,0.318071
3912.25,0.412916
3912.44,0.546444
3912.62,0.721493
3912.81,0.947069
3913.02,1.27274
3913.25,1.73834
3913.49,2.3587
3913.78,3.28159
3914.18,4.82995
3915.01,8.44916
3915.45,9.87393
3915.84,10.3927
3915.9,10.4011
3916.28,10.0224
3916.66,8.93633
3917.29,6.27303
3917.84,3.93239
3918.17,2.76561
3918.44,2.01792
3918.68,1.47269
3918.88,1.12503
3919.07,0.858092
3919.26,0.650575
3919.45,0.492425
3919.61,0.391434
3919.77,0.313088
3919.94,0.2498
3920.14,0.197195
3920.33,0.16
3920.52,0.134043
3920.74,0.114141
3920.91,0.1041
3921.13,0.0953319
3921.46,0.0891201
3921.57,0.0884776
3921.91,0.0905109
3922.25,0.0995671
3922.48,0.111244
3922.7,0.129812
3922.9,0.154276
