93-Np-237(n,total fission) ENDF/B-VII.1
145.943,0.00129953
145.972,0.00113602
145.999,0.00104713
146.025,0.00101463
146.051,0.00104286
146.078,0.00113842
146.104,0.00131075
146.131,0.00157926
146.158,0.00196204
146.185,0.00247551
146.217,0.00326563
146.249,0.00428742
146.286,0.00579603
146.333,0.00816982
146.478,0.0170245
146.535,0.0194919
146.59,0.0204106
146.592,0.0204133
146.645,0.0196849
146.702,0.0174186
146.856,0.00859283
146.905,0.00634783
146.941,0.00504234
146.977,0.00411427
147.01,0.0035059
147.045,0.00310909
147.076,0.00294006
147.104,0.00289693
147.155,0.00301861
147.278,0.00356886
147.314,0.00361661
147.369,0.00349493
147.43,0.00310158
147.529,0.00212082
147.601,0.00141203
147.649,0.00104107
147.687,8.16767E-4
147.724,6.46617E-4
147.761,5.24154E-4
147.79,4.57191E-4
147.825,4.01721E-4
147.86,3.69845E-4
147.897,3.57505E-4
147.933,3.64976E-4
147.97,3.94061E-4
148.007,4.50719E-4
148.039,5.31072E-4
148.071,6.51299E-4
148.099,8.05183E-4
148.128,0.00101525
148.157,0.00129566
148.189,0.00170777
148.221,0.00224426
148.259,0.00307269
148.301,0.00420613
148.36,0.00617253
148.469,0.0100573
148.526,0.0114202
148.58,0.0118898
148.634,0.0114149
148.691,0.0100494
148.846,0.00460717
148.891,0.00332424
148.929,0.00244815
148.965,0.00182106
148.997,0.00138395
149.024,0.00110568
149.051,8.92528E-4
149.078,7.32498E-4
149.111,5.95292E-4
149.138,5.14256E-4
149.172,4.47955E-4
149.206,4.07028E-4
149.256,3.77285E-4
149.291,3.7227E-4
149.343,3.83739E-4
149.395,4.20384E-4
149.436,4.75E-4
149.467,5.3762E-4
149.501,6.34749E-4
149.536,7.79076E-4
149.569,9.67931E-4
149.605,0.00125182
149.641,0.00162677
149.677,0.00211814
149.721,0.00286157
149.778,0.00406053
149.937,0.00780166
150.073,0.0105533
150.127,0.0122737
150.175,0.0146073
150.23,0.0184848
150.315,0.0264337
150.4,0.034224
150.459,0.0373029
150.487,0.0376766
150.543,0.0361746
150.597,0.0321811
150.69,0.0220362
150.762,0.0142994
150.809,0.0101068
150.847,0.0074725
150.881,0.00559292
150.912,0.00428043
150.942,0.00328899
150.972,0.00252143
151.003,0.0019432
151.034,0.0015166
151.064,0.00120841
151.094,9.85081E-4
151.123,8.1963E-4
151.16,6.70666E-4
151.2,5.60683E-4
151.245,4.75029E-4
151.296,4.09492E-4
151.36,3.56795E-4
151.437,3.18206E-4
151.502,2.99551E-4
151.576,2.90886E-4
151.636,2.96343E-4
151.688,3.15891E-4
151.73,3.49609E-4
151.762,3.90514E-4
151.797,4.60685E-4
151.827,5.48683E-4
151.861,6.8782E-4
151.891,8.56024E-4
151.921,0.00108108
151.955,0.00140049
151.993,0.00188411
152.04,0.00262221
152.107,0.00395609
152.202,0.00593495
152.263,0.00683051
152.318,0.00712516
152.32,0.00712546
152.373,0.00686169
152.43,0.00606597
152.534,0.00390278
152.6,0.00258239
152.645,0.00187092
152.684,0.00137334
152.72,0.00102787
152.752,7.88099E-4
152.782,6.23749E-4
152.812,5.00918E-4
152.841,4.10855E-4
152.873,3.42256E-4
152.907,2.91228E-4
152.95,2.50454E-4
153.001,2.22134E-4
153.053,2.0633E-4
153.121,1.95216E-4
153.248,1.887E-4
153.4,1.95115E-4
153.515,2.12857E-4
153.579,2.33349E-4
153.631,2.61828E-4
153.67,2.95245E-4
153.709,3.44939E-4
153.749,4.18718E-4
153.783,5.11922E-4
153.815,6.31049E-4
153.847,7.90619E-4
153.879,0.00100129
153.911,0.00127507
153.948,0.00168678
153.985,0.00221231
154.027,0.00299311
154.075,0.0041161
154.132,0.00580851
154.3,0.0117664
154.361,0.0131865
154.414,0.0136077
154.468,0.0131155
154.529,0.0115452
154.631,0.00763717
154.7,0.00505773
154.745,0.00371414
154.78,0.00289044
154.814,0.00229622
154.842,0.00193098
154.871,0.00169377
154.899,0.00158061
154.909,0.00157008
154.931,0.00159661
154.958,0.00172966
154.985,0.00197772
155.012,0.00234691
155.044,0.00295915
155.082,0.00391763
155.127,0.00540263
155.186,0.00783656
155.285,0.012175
155.347,0.0141923
155.402,0.0149204
155.41,0.014932
155.461,0.0144113
155.513,0.012978
155.592,0.00962172
155.677,0.00592918
155.723,0.00425344
155.762,0.00310272
155.796,0.00231982
155.826,0.00177859
155.857,0.00135965
155.887,0.00104315
155.917,8.09346E-4
155.942,6.63936E-4
155.974,5.31765E-4
156.005,4.40862E-4
156.037,3.79614E-4
156.068,3.39413E-4
156.106,3.10389E-4
156.142,2.9594E-4
156.19,2.90042E-4
156.321,3.06361E-4
156.41,3.14111E-4
156.509,3.01406E-4
156.726,2.40078E-4
156.869,2.19745E-4
157.052,2.10502E-4
157.171,2.19102E-4
157.248,2.36472E-4
157.311,2.63357E-4
157.361,2.98727E-4
157.401,3.43918E-4
157.436,4.02113E-4
157.47,4.88144E-4
157.499,5.90829E-4
157.528,7.32888E-4
157.556,9.24375E-4
157.583,0.00116973
157.61,0.0014918
157.637,0.00190775
157.669,0.00253515
157.704,0.00343347
157.743,0.00471618
157.789,0.00668646
157.86,0.010319
157.948,0.0150959
158.011,0.0175346
158.067,0.0184017
158.074,0.0184101
158.126,0.0177839
158.181,0.0159262
158.349,0.00770278
158.404,0.00558643
158.449,0.00421596
158.489,0.00328908
158.533,0.00252819
158.573,0.00199544
158.618,0.00153555
158.663,0.00119396
158.712,9.08575E-4
158.755,7.16296E-4
158.799,5.71274E-4
158.842,4.65824E-4
158.885,3.93616E-4
158.931,3.47011E-4
158.966,3.30279E-4
158.989,3.27546E-4
159.023,3.36821E-4
159.062,3.68781E-4
159.098,4.24283E-4
159.134,5.11713E-4
159.169,6.3971E-4
159.203,8.07497E-4
159.239,0.00103575
159.279,0.00137227
159.329,0.00190658
159.427,0.00319685
159.496,0.00403747
159.556,0.00451686
159.6,0.00463086
159.652,0.00447959
159.708,0.00401212
159.868,0.00204367
159.919,0.0015467
159.959,0.00125534
159.998,0.00105949
160.034,9.40545E-4
160.071,8.7851E-4
160.11,8.63845E-4
160.161,9.10271E-4
160.213,0.00102891
160.261,0.00121373
160.302,0.00144212
160.346,0.00177927
160.397,0.00230502
160.463,0.00318641
160.578,0.00488929
160.642,0.00555175
160.699,0.00575893
160.751,0.00557538
160.804,0.0050603
160.89,0.0037891
160.981,0.00237615
161.03,0.00175554
161.07,0.00135245
161.11,0.00103902
161.149,8.15804E-4
161.185,6.65593E-4
161.218,5.65156E-4
161.259,4.76455E-4
161.309,4.05623E-4
161.37,3.52823E-4
161.439,3.15461E-4
161.521,2.91681E-4
161.581,2.87031E-4
161.644,2.9362E-4
161.893,3.65697E-4
161.99,3.7307E-4
162.047,3.72318E-4
162.159,3.83076E-4
162.218,4.10306E-4
162.269,4.58472E-4
162.312,5.28951E-4
162.35,6.26938E-4
162.382,7.52088E-4
162.415,9.32662E-4
162.443,0.00115416
162.47,0.00144533
162.498,0.00183332
162.525,0.00234348
162.553,0.00300388
162.585,0.00398428
162.617,0.00526517
162.652,0.00706891
162.697,0.00991528
162.751,0.0142559
162.877,0.0253563
162.938,0.0292424
162.995,0.0306568
163.0,0.0306642
163.05,0.0296987
163.103,0.0268453
163.182,0.0202087
163.272,0.012297
163.322,0.00865786
163.361,0.00638352
163.396,0.00474522
163.426,0.00366128
163.456,0.00281624
163.486,0.00217394
163.516,0.00169842
163.546,0.00135442
163.573,0.00113791
163.6,9.90393E-4
163.633,8.86283E-4
163.665,8.46739E-4
163.676,8.45995E-4
163.713,8.86015E-4
163.752,9.93639E-4
163.793,0.00117959
163.84,0.00147895
163.898,0.0019702
163.979,0.00284864
164.142,0.0047864
164.217,0.00540191
164.279,0.00558589
164.345,0.00538228
164.411,0.00478071
164.507,0.00345798
164.595,0.0022033
164.649,0.00156815
164.693,0.00117018
164.73,9.0779E-4
164.768,7.13649E-4
164.799,5.97472E-4
164.83,5.16529E-4
164.868,4.57733E-4
164.906,4.32633E-4
164.925,4.30396E-4
164.977,4.50892E-4
165.056,5.28064E-4
165.165,6.40677E-4
165.236,6.6804E-4
165.301,6.45766E-4
165.378,5.69507E-4
165.523,3.83383E-4
165.584,3.26082E-4
165.635,2.93476E-4
165.685,2.73705E-4
165.761,2.63263E-4
165.845,2.7067E-4
165.932,2.94343E-4
166.005,3.28642E-4
166.068,3.76874E-4
166.116,4.36542E-4
166.156,5.1339E-4
166.188,6.03452E-4
166.219,7.31579E-4
166.251,9.14183E-4
166.28,0.00114174
166.308,0.00144183
166.336,0.0018408
166.364,0.00236349
166.392,0.00303675
166.425,0.00404864
166.461,0.00552051
166.501,0.00757334
166.548,0.0105898
166.632,0.0170965
166.719,0.023805
166.777,0.0267499
166.83,0.0277014
166.881,0.0268084
166.944,0.0235742
167.043,0.0158535
167.114,0.0104268
167.161,0.00743016
167.202,0.00536608
167.234,0.00411115
167.264,0.00315584
167.296,0.00236972
167.324,0.00185555
167.351,0.00146162
167.379,0.00116412
167.409,9.28642E-4
167.442,7.42522E-4
167.474,6.1339E-4
167.507,5.23699E-4
167.547,4.50639E-4
167.599,3.89033E-4
167.659,3.46595E-4
167.751,3.08168E-4
167.89,2.79677E-4
167.983,2.72952E-4
168.086,2.80013E-4
168.155,3.00191E-4
168.211,3.33942E-4
168.266,3.88542E-4
168.318,4.66895E-4
168.37,5.77119E-4
168.421,7.22466E-4
168.482,9.42063E-4
168.553,0.00127037
168.621,0.00168226
168.685,0.00218094
168.755,0.00288956
168.93,0.00511855
168.994,0.00566147
169.041,0.00579218
169.099,0.00558826
169.165,0.00491048
169.323,0.00259296
169.371,0.00204947
169.405,0.00177075
169.432,0.00161855
169.468,0.00151956
169.478,0.00151452
169.506,0.00155149
169.534,0.00166783
169.572,0.00194789
169.61,0.00236927
169.657,0.00307582
169.726,0.00439544
169.838,0.00671433
169.911,0.00779418
169.979,0.00824448
170.0,0.00827528
170.076,0.00806257
170.407,0.00562683
170.458,0.00547559
170.499,0.00564276
170.536,0.00616986
170.565,0.00691426
170.594,0.00803286
170.628,0.00991356
170.662,0.0125131
170.699,0.0163423
170.743,0.0220701
170.804,0.0321653
170.92,0.0536576
170.985,0.0623928
171.043,0.0655696
171.05,0.0656014
171.106,0.0631406
171.162,0.0563714
171.257,0.0392478
171.334,0.0252643
171.384,0.0176904
171.425,0.0128333
171.458,0.00975589
171.489,0.00746677
171.519,0.00568144
171.55,0.00431511
171.579,0.00335487
171.608,0.00261942
171.639,0.00206109
171.669,0.00167344
171.694,0.00142935
171.729,0.00119583
171.767,0.00103428
171.808,9.35536E-4
171.847,8.95251E-4
171.866,8.91779E-4
171.923,9.35991E-4
171.98,0.00105475
172.056,0.00130526
172.193,0.00182867
172.266,0.00198188
172.301,0.00199997
172.383,0.00192058
172.459,0.00180671
172.48,0.0017965
172.521,0.00183555
172.558,0.00196561
172.595,0.00221095
172.632,0.00259377
172.673,0.00319979
172.723,0.00419775
172.809,0.00636744
172.896,0.00856577
172.963,0.00967863
173.018,0.0099976
173.083,0.00962905
173.166,0.00829697
173.305,0.00561101
173.379,0.00458206
173.442,0.00400015
173.52,0.0035928
173.711,0.00302043
173.806,0.00250567
173.96,0.00147774
174.021,0.00116044
174.07,9.70748E-4
174.107,8.75957E-4
174.156,8.06522E-4
174.18,7.96165E-4
174.216,8.12471E-4
174.253,8.71154E-4
174.284,9.61009E-4
174.32,0.00112325
174.357,0.00136362
174.393,0.00170315
174.428,0.00215242
174.466,0.00278782
174.509,0.00371954
174.557,0.00504139
174.617,0.00713444
174.735,0.0120585
174.864,0.0180666
174.934,0.0224114
174.994,0.027507
175.064,0.0356414
175.203,0.0537307
175.271,0.0588486
175.301,0.0594759
175.356,0.0576343
175.416,0.0515628
175.502,0.0381641
175.591,0.0237595
175.642,0.0169977
175.682,0.0126888
175.719,0.00971389
175.752,0.00775132
175.783,0.00643554
175.812,0.00562854
175.841,0.00519839
175.863,0.00509956
175.885,0.00517605
175.92,0.00563143
175.955,0.00645144
175.999,0.00790691
176.075,0.011173
176.164,0.0151237
176.226,0.017089
176.29,0.0178778
176.297,0.0178847
176.37,0.0171804
176.46,0.0156159
176.498,0.0153726
176.548,0.0159604
176.592,0.0176205
176.636,0.0204794
176.69,0.025476
176.853,0.0444616
176.928,0.0500979
176.989,0.051626
177.061,0.0499729
177.153,0.0439529
177.305,0.029485
177.427,0.017592
177.492,0.0122444
177.544,0.00873925
177.585,0.00656453
177.626,0.00486391
177.661,0.00371567
177.697,0.00283965
177.727,0.00226938
177.76,0.00180735
177.793,0.00146479
177.83,0.00119122
177.871,9.85869E-4
177.912,8.50083E-4
177.962,7.44539E-4
178.011,6.76314E-4
178.087,6.10143E-4
178.214,5.47931E-4
178.366,5.08844E-4
178.518,4.9128E-4
178.618,4.88236E-4
178.8,4.98487E-4
178.982,5.31964E-4
179.153,5.96639E-4
179.268,6.74619E-4
179.353,7.75539E-4
179.41,8.88264E-4
179.46,0.00104725
179.496,0.00122005
179.532,0.00147049
179.56,0.00175085
179.592,0.00218419
179.625,0.00278507
179.657,0.00360728
179.689,0.00471298
179.719,0.0060604
179.753,0.00804557
179.792,0.0109327
179.835,0.0151203
179.891,0.0218014
180.047,0.0438934
180.109,0.0500573
180.17,0.0521974
180.17,0.0521976
180.223,0.0505882
180.28,0.045555
180.372,0.033038
180.453,0.0217086
180.506,0.0157556
180.545,0.0123254
180.575,0.0103573
180.608,0.00878869
180.642,0.00785762
180.675,0.00751495
180.679,0.00751064
180.708,0.007689
180.739,0.00827565
180.786,0.00979014
180.861,0.013197
180.958,0.0176969
181.019,0.019398
181.06,0.0197599
181.122,0.018999
181.19,0.0166188
181.348,0.00906225
181.4,0.00709628
181.453,0.00556394
181.505,0.00445877
181.562,0.00362259
181.631,0.00290582
181.716,0.00224614
181.792,0.00179727
181.85,0.00155463
181.902,0.00144518
181.927,0.00143485
181.962,0.00147426
181.997,0.0015844
182.04,0.00183555
182.079,0.00217777
182.124,0.00272715
182.179,0.00361766
182.262,0.00530125
182.363,0.00738997
182.435,0.00839651
182.504,0.00871778
182.571,0.00843364
182.736,0.00683864
182.777,0.00670768
182.826,0.00696397
182.867,0.00766223
182.909,0.00894229
182.944,0.0105887
182.981,0.0129765
183.024,0.0166527
183.081,0.0229701
183.241,0.0443567
183.302,0.0500202
183.363,0.0519878
183.421,0.0501721
183.488,0.0443158
183.607,0.030913
183.653,0.0273257
183.685,0.0260544
183.701,0.0258609
183.737,0.0266203
183.773,0.0291412
183.809,0.0334649
183.855,0.0414756
183.914,0.055299
184.033,0.0853739
184.101,0.0973971
184.163,0.101312
184.225,0.0978977
184.305,0.0852783
184.462,0.0537633
184.546,0.0406012
184.641,0.0292572
184.737,0.0197526
184.809,0.0137856
184.863,0.0101238
184.91,0.00763013
184.95,0.00591795
184.991,0.0046067
185.03,0.00367182
185.067,0.00303081
185.11,0.00253077
185.142,0.00228328
185.184,0.00208391
185.23,0.00199891
185.245,0.00199504
185.306,0.00208376
185.366,0.00232202
185.437,0.00276995
185.534,0.00363107
185.683,0.00530031
185.783,0.00673609
185.854,0.0081626
185.922,0.0101185
185.994,0.0130119
186.163,0.0215722
186.233,0.0239736
186.282,0.0244932
186.342,0.0236487
186.405,0.0211923
186.588,0.0106574
186.642,0.00821009
186.693,0.00647883
186.732,0.00555222
186.77,0.00490634
186.809,0.00449634
186.86,0.0042384
186.886,0.00420649
186.958,0.00437217
187.03,0.0048287
187.103,0.00555763
187.175,0.00666171
187.234,0.00804925
187.281,0.00972626
187.323,0.0118952
187.358,0.0145714
187.39,0.0178452
187.419,0.0220389
187.449,0.0276614
187.478,0.0351537
187.51,0.0456905
187.54,0.0591889
187.574,0.0788212
187.608,0.104291
187.645,0.140851
187.689,0.194082
187.741,0.275555
187.835,0.451756
187.918,0.606081
187.981,0.68447
188.04,0.711081
188.094,0.688725
188.154,0.618171
188.243,0.456687
188.334,0.2832
188.387,0.200687
188.429,0.148427
188.466,0.111374
188.5,0.0850239
188.533,0.064818
188.563,0.0514525
188.592,0.0414737
188.618,0.0351918
188.645,0.0303987
188.676,0.0270432
188.708,0.0256197
188.718,0.0255268
188.749,0.0262882
188.781,0.028494
188.823,0.0335459
188.873,0.0422301
188.947,0.0594257
189.063,0.0875577
189.128,0.0976303
189.177,0.100116
189.237,0.0964674
189.302,0.0851235
189.422,0.0540251
189.491,0.036904
189.54,0.0271085
189.582,0.0202787
189.62,0.0155549
189.657,0.0120445
189.69,0.00965366
189.727,0.0077043
189.764,0.00633767
189.801,0.00540949
189.845,0.00471561
189.89,0.0043515
189.926,0.00424312
189.962,0.00428584
190.011,0.00460888
190.047,0.00510391
190.084,0.0058938
190.121,0.00708056
190.158,0.00879516
190.195,0.0111941
190.232,0.0144503
190.268,0.0187391
190.311,0.0252547
190.36,0.0347435
190.414,0.0481777
190.494,0.0720156
190.633,0.115148
190.713,0.132491
190.785,0.138535
190.791,0.138592
190.865,0.133258
190.942,0.117004
191.053,0.0824194
191.146,0.052481
191.206,0.0366015
191.255,0.0264785
191.293,0.0201779
191.33,0.0153837
191.368,0.0117515
191.4,0.00941504
191.432,0.00766423
191.468,0.00622505
191.504,0.00526396
191.544,0.00457105
191.587,0.0041031
191.648,0.00375162
192.005,0.00282333
192.119,0.00264032
192.191,0.00259773
192.345,0.00265869
192.474,0.00282506
192.629,0.00316248
192.747,0.00359785
192.83,0.00412007
192.892,0.0047938
192.933,0.00550434
192.974,0.00656632
193.01,0.00793025
193.047,0.00992361
193.08,0.0124215
193.113,0.0158022
193.146,0.0202967
193.179,0.0261484
193.215,0.0344657
193.257,0.0465358
193.301,0.0629704
193.367,0.0926265
193.494,0.156772
193.562,0.181745
193.623,0.191048
193.63,0.191169
193.689,0.184539
193.753,0.163914
193.918,0.0863076
193.972,0.0666393
194.014,0.0557044
194.048,0.0503494
194.077,0.0482768
194.09,0.0481526
194.128,0.0505616
194.166,0.0571328
194.209,0.0693255
194.26,0.0900988
194.331,0.127084
194.456,0.196728
194.537,0.228273
194.717,0.266791
194.78,0.297407
194.83,0.338059
194.908,0.427159
195.031,0.584204
195.101,0.634399
195.136,0.640886
195.206,0.616734
195.359,0.490164
195.411,0.474231
195.442,0.479781
195.492,0.516105
195.559,0.609113
195.688,0.83999
195.754,0.909891
195.785,0.91889
195.847,0.88505
195.909,0.790733
196.075,0.425191
196.127,0.3391
196.165,0.2975
196.206,0.273064
196.22,0.270301
196.25,0.273333
196.28,0.288134
196.324,0.330582
196.378,0.408307
196.534,0.690895
196.603,0.77379
196.661,0.795962
196.722,0.767823
196.796,0.672168
196.986,0.310652
197.042,0.223901
197.09,0.162829
197.133,0.120642
197.172,0.0911321
197.204,0.0723171
197.236,0.0579908
197.268,0.0472705
197.3,0.0395973
197.332,0.0345093
197.357,0.0320625
197.383,0.0309225
197.396,0.0308171
197.424,0.0316414
197.461,0.0349919
197.5,0.0413343
197.541,0.0514841
197.583,0.0653205
197.636,0.0884838
197.713,0.130472
197.814,0.187746
197.886,0.217101
197.95,0.22621
198.013,0.217355
198.084,0.188969
198.24,0.103231
198.294,0.0791927
198.339,0.0640951
198.384,0.0535679
198.417,0.0485313
198.458,0.0447538
198.513,0.0428596
198.527,0.0427644
198.635,0.0434377
198.719,0.0420179
198.799,0.0377836
198.976,0.0246369
199.053,0.0206385
199.104,0.0189687
199.18,0.01782
199.209,0.0177402
199.294,0.0183709
199.384,0.0201394
199.487,0.0234406
199.606,0.029069
199.729,0.0369902
199.877,0.0491938
199.969,0.0596058
200.041,0.0711976
200.098,0.0850775
200.145,0.102262
200.188,0.125307
200.223,0.153048
200.255,0.187877
200.286,0.233572
200.316,0.292116
200.345,0.369744
200.374,0.469735
200.405,0.60672
200.437,0.793526
200.469,1.03307
200.505,1.3822
200.546,1.88303
200.596,2.64564
200.657,3.80984
200.793,6.68388
200.863,7.72061
200.926,8.07964
200.93,8.08061
200.988,7.80689
201.048,7.00204
201.145,5.04146
201.235,3.17722
201.29,2.21674
201.334,1.62128
201.373,1.19423
201.409,0.889905
201.441,0.68062
201.474,0.515437
201.503,0.40468
201.532,0.319313
201.56,0.254158
201.59,0.203555
201.624,0.160337
201.659,0.129473
201.698,0.104638
201.74,0.0864144
201.784,0.0729627
201.839,0.0613396
201.906,0.0519375
201.966,0.0464353
202.038,0.0425669
202.116,0.0411805
202.228,0.0428619
202.387,0.0464762
202.437,0.046708
202.507,0.0465823
202.572,0.0472975
202.62,0.0495464
202.681,0.0558909
202.736,0.0660028
202.796,0.0820606
202.961,0.137293
203.033,0.152596
203.08,0.155619
203.142,0.150327
203.222,0.130754
203.347,0.0921584
203.404,0.0798519
203.448,0.074527
203.491,0.0729036
203.539,0.0747033
203.704,0.0905474
203.75,0.0919248
203.819,0.0885164
203.903,0.0767293
204.039,0.0525921
204.104,0.0442818
204.156,0.0400268
204.219,0.0371742
204.386,0.0328281
204.479,0.0278843
204.649,0.0162577
204.717,0.0126179
204.774,0.0103317
204.836,0.00861934
204.903,0.00742735
204.981,0.00666757
205.043,0.006446
205.099,0.00658029
205.157,0.00720207
205.201,0.00811251
205.244,0.00953618
205.287,0.0115981
205.331,0.0144088
205.377,0.0182884
205.441,0.0252119
205.608,0.04613
205.682,0.0521254
205.74,0.0536843
205.806,0.051831
205.896,0.0448459
205.968,0.0388552
206.016,0.0365096
206.03,0.0363258
206.069,0.0373611
206.095,0.0397021
206.129,0.0452649
206.161,0.0535003
206.192,0.0653617
206.224,0.0815169
206.26,0.106676
206.3,0.142718
206.342,0.191654
206.394,0.265955
206.476,0.412472
206.58,0.599437
206.645,0.681522
206.707,0.712665
206.712,0.712842
206.77,0.689826
206.831,0.622098
206.928,0.454862
207.025,0.282557
207.081,0.201506
207.124,0.151364
207.166,0.111862
207.202,0.0859074
207.239,0.0652842
207.275,0.0496374
207.308,0.0390878
207.34,0.0312644
207.372,0.0254358
207.408,0.0207058
207.439,0.0179539
207.479,0.0158619
207.518,0.0149954
207.531,0.0149417
207.57,0.0154051
207.609,0.0167081
207.658,0.0193221
207.738,0.0253142
207.843,0.0336884
207.913,0.0373857
207.964,0.0382612
208.028,0.0369054
208.099,0.032558
208.266,0.0183086
208.318,0.0149186
208.361,0.0129989
208.4,0.0120097
208.426,0.0117695
208.453,0.0118594
208.493,0.0126107
208.543,0.0144551
208.612,0.01824
208.732,0.0256138
208.798,0.0282291
208.85,0.0289241
208.914,0.0278747
208.98,0.0248037
209.099,0.0165639
209.182,0.0110303
209.238,0.00803248
209.283,0.00613871
209.322,0.00488146
209.36,0.00392328
209.399,0.00321651
209.443,0.00265742
209.48,0.00234077
209.517,0.0021287
209.566,0.00196851
209.615,0.0019176
209.66,0.00195647
209.719,0.00214344
209.762,0.00239455
209.811,0.0028501
209.861,0.00352951
209.91,0.00448768
209.957,0.00570926
210.009,0.007445
210.073,0.0101554
210.151,0.0143793
210.375,0.0284904
210.457,0.0318607
210.513,0.0326315
210.582,0.0314987
210.654,0.0280232
210.761,0.0200641
210.859,0.0126457
210.916,0.00906812
210.963,0.00675722
211.004,0.00515002
211.044,0.00396266
211.079,0.00317087
211.114,0.00257192
211.149,0.00212766
211.191,0.00175032
211.226,0.00153156
211.267,0.00135185
211.307,0.00123365
211.387,0.00109265
211.466,0.00101566
211.626,9.31201E-4
211.844,8.67742E-4
212.2,8.1352E-4
212.391,8.01415E-4
212.615,8.22059E-4
212.817,9.05285E-4
213.03,9.90997E-4
213.277,0.00103832
213.449,0.00117062
213.599,0.00127538
213.647,0.00128229
213.855,0.00121529
213.921,0.00124123
213.969,0.00131452
214.017,0.00145887
214.065,0.0017014
214.112,0.00205566
214.162,0.00260185
214.212,0.00333833
214.273,0.00450539
214.438,0.00828081
214.507,0.00944673
214.575,0.00993311
214.583,0.00993915
214.643,0.00964294
214.702,0.00881405
214.817,0.00636383
214.909,0.00440595
214.971,0.00338529
215.021,0.00275678
215.07,0.00232166
215.125,0.00199745
215.178,0.00180993
215.249,0.00169803
215.285,0.00168115
215.386,0.00171808
215.555,0.00193329
215.725,0.00228499
215.885,0.00277841
216.012,0.00334525
216.125,0.00408523
216.213,0.00491978
216.286,0.00592747
216.348,0.00718931
216.395,0.00854319
216.442,0.0104764
216.479,0.0126686
216.514,0.0154994
216.549,0.0193986
216.583,0.0245786
216.614,0.031084
216.648,0.0402676
216.678,0.0510525
216.713,0.0676315
216.748,0.0893773
216.783,0.117374
216.821,0.155844
216.867,0.214264
216.921,0.297884
217.022,0.491538
217.108,0.652809
217.174,0.738434
217.24,0.769962
217.24,0.769964
217.301,0.744569
217.364,0.668445
217.461,0.491264
217.559,0.307707
217.614,0.221328
217.662,0.16185
217.703,0.120937
217.74,0.0928787
217.775,0.0715661
217.811,0.0549477
217.847,0.0424003
217.883,0.0330532
217.917,0.0265129
217.954,0.0213077
217.987,0.0179913
218.02,0.015649
218.058,0.0139162
218.097,0.0130992
218.122,0.0130096
218.161,0.0135116
218.199,0.0147438
218.249,0.0173608
218.309,0.0219207
218.48,0.0379219
218.548,0.0422489
218.605,0.0434906
218.668,0.042014
218.734,0.0375564
218.863,0.0245149
218.937,0.017508
218.988,0.0136373
219.034,0.0110755
219.08,0.00933166
219.114,0.00850828
219.159,0.00795164
219.191,0.00783675
219.259,0.00807465
219.379,0.00872589
219.396,0.00873974
219.472,0.00840587
219.539,0.00757971
219.68,0.0049969
219.766,0.00352972
219.822,0.00276598
219.879,0.00219423
219.935,0.00179964
219.991,0.00153904
220.046,0.00137269
220.11,0.0012585
220.222,0.00116262
220.423,0.00111639
220.461,0.00111586
220.691,0.00115979
220.85,0.00126743
220.943,0.00140302
221.013,0.00157463
221.087,0.00185957
221.15,0.00222631
221.213,0.00275581
221.268,0.00341732
221.319,0.00425948
221.364,0.00531708
221.404,0.00660298
221.44,0.00818436
221.476,0.0102128
221.514,0.0131836
221.553,0.0171136
221.592,0.0223066
221.635,0.0298094
221.685,0.0410229
221.745,0.0578641
221.907,0.110836
221.978,0.127432
222.043,0.133734
222.05,0.133788
222.113,0.129025
222.186,0.11281
222.37,0.0541178
222.425,0.0399431
222.471,0.0303754
222.515,0.0234275
222.554,0.0185841
222.599,0.0146069
222.644,0.011713
222.687,0.00967229
222.739,0.00790216
222.805,0.0062264
222.877,0.00482534
222.95,0.00372925
223.014,0.00304124
223.073,0.00261389
223.114,0.00244167
223.155,0.00237008
223.216,0.00243989
223.272,0.00268436
223.338,0.00316518
223.44,0.00420638
223.668,0.00686265
223.727,0.0079028
223.777,0.00929405
223.823,0.0112573
223.868,0.0139976
223.908,0.0174071
223.954,0.0225764
224.008,0.030355
224.086,0.0442451
224.199,0.0655727
224.27,0.0749612
224.335,0.0783739
224.34,0.0783867
224.401,0.0757209
224.462,0.0683234
224.563,0.0498787
224.659,0.0316578
224.717,0.022603
224.76,0.0172528
224.802,0.0130218
224.838,0.0102843
224.873,0.00817356
224.908,0.006593
224.945,0.00540296
224.985,0.00454326
225.024,0.00400283
225.056,0.00374466
225.109,0.00356577
225.12,0.00356085
225.185,0.00369141
225.274,0.00419279
225.619,0.00702258
225.685,0.00791744
225.734,0.00899178
225.779,0.0105819
225.816,0.0124879
225.852,0.0151978
225.889,0.0189989
225.925,0.0242571
225.961,0.0311741
225.996,0.0402624
226.031,0.0521223
226.071,0.0695122
226.11,0.0918168
226.151,0.12108
226.2,0.166582
226.256,0.230278
226.339,0.34586
226.473,0.544311
226.543,0.615032
226.612,0.641247
226.68,0.616524
226.746,0.54987
226.855,0.38601
226.949,0.243482
227.007,0.1704
227.055,0.123359
227.095,0.0931679
227.132,0.0709146
227.166,0.0558523
227.2,0.0442875
227.231,0.0367136
227.268,0.0306733
227.299,0.0273962
227.34,0.0250741
227.381,0.0244098
227.45,0.0253615
227.589,0.0285586
227.644,0.0289018
227.847,0.0274515
