94-Pu-242(n,total fission) ENDF/B-VII.1
712.983,0.00436327
713.063,0.00364774
713.161,0.00303088
713.273,0.00254695
713.413,0.00213191
713.595,0.00176595
713.806,0.00147861
714.058,0.00124267
714.367,0.0010484
714.74,8.93336E-4
715.189,7.739E-4
715.75,6.82061E-4
716.161,6.38829E-4
716.983,5.87881E-4
718.217,5.60062E-4
718.628,5.58558E-4
720.049,5.72576E-4
722.171,6.35128E-4
723.926,7.25239E-4
725.269,8.34727E-4
725.89,9.21962E-4
726.076,9.8009E-4
726.2,0.00106209
726.293,0.00118015
726.372,0.00135014
726.435,0.00155993
726.498,0.00186487
726.562,0.00229998
726.625,0.0029074
726.688,0.003735
726.751,0.00483339
726.822,0.00645301
726.901,0.00879308
726.988,0.0120606
727.1,0.0172541
727.347,0.0299859
727.469,0.0345004
727.586,0.0363327
727.6,0.0363552
727.716,0.0349168
727.827,0.0311464
728.018,0.0216305
728.174,0.0138609
728.269,0.010028
728.344,0.00759972
728.415,0.00578927
728.486,0.00441127
728.545,0.00354724
728.604,0.0028975
728.664,0.00242116
728.724,0.00207364
728.791,0.00181518
728.871,0.00162413
728.977,0.00149532
729.137,0.00143616
729.19,0.00143349
729.563,0.00148711
730.328,0.00171043
731.092,0.00204634
731.761,0.00247694
732.319,0.00299324
732.797,0.00362278
733.211,0.00439584
733.601,0.00543979
733.928,0.00669904
734.207,0.00823177
734.438,0.0100209
734.629,0.0120761
734.788,0.0144324
734.94,0.0175909
735.059,0.0212029
735.155,0.0253465
735.238,0.0304967
735.316,0.0372921
735.388,0.0461674
735.45,0.0568864
735.513,0.0714187
735.576,0.0910572
735.639,0.117383
735.701,0.152245
735.767,0.200153
735.836,0.2653
735.907,0.35243
735.99,0.480238
736.087,0.666563
736.228,1.00197
736.445,1.5374
736.579,1.76623
736.7,1.8392
736.818,1.76942
736.945,1.55685
737.184,0.968959
737.323,0.645939
737.42,0.462454
737.497,0.347039
737.573,0.256166
737.643,0.192089
737.707,0.147392
737.767,0.114801
737.831,0.0888511
737.895,0.0695994
737.959,0.0554284
738.024,0.0447492
738.094,0.0365606
738.174,0.0299283
738.253,0.025231
738.349,0.0212177
738.46,0.0179083
738.6,0.0149851
738.779,0.0123547
738.978,0.0102972
739.217,0.00854936
739.488,0.00715689
739.823,0.0059686
740.157,0.00514826
740.603,0.0044083
741.161,0.00383078
741.83,0.00343743
742.61,0.00322539
743.168,0.00318308
744.283,0.00329594
745.397,0.00363666
746.42,0.00416608
747.4,0.00492676
748.24,0.0058704
749.08,0.00723098
749.78,0.00886783
750.4,0.010947
750.89,0.0132647
751.34,0.0162304
751.76,0.0201577
752.1,0.0246562
752.42,0.0306487
752.7,0.0381939
752.91,0.0461679
753.09,0.0555727
753.255,0.0676372
753.38,0.0804932
753.505,0.0989964
753.599,0.11918
753.674,0.141596
753.749,0.172365
753.824,0.215213
753.892,0.268872
753.963,0.34558
754.033,0.447957
754.099,0.575573
754.169,0.754507
754.247,1.01406
754.325,1.34792
754.414,1.82739
754.524,2.56065
754.836,4.98033
754.964,5.69134
755.089,5.97147
755.1,5.97337
755.216,5.76569
755.324,5.23788
755.504,3.91215
755.696,2.41774
755.806,1.71269
755.896,1.25364
755.968,0.962765
756.045,0.719831
756.113,0.55575
756.181,0.430718
756.249,0.33698
756.312,0.271513
756.388,0.214882
756.463,0.17459
756.55,0.141797
756.625,0.121936
756.72,0.103902
756.84,0.0882784
756.98,0.076005
757.18,0.0647112
757.415,0.0568148
757.64,0.0526546
757.94,0.0507466
758.184,0.0517617
758.489,0.0563247
758.732,0.0632174
758.983,0.0746537
759.187,0.0890754
759.357,0.107173
759.483,0.126997
759.578,0.148477
759.673,0.179533
759.757,0.219623
759.828,0.269109
759.891,0.329768
759.951,0.407702
760.01,0.512585
760.07,0.652964
760.132,0.851382
760.194,1.10695
760.255,1.43859
760.323,1.91423
760.391,2.52089
760.472,3.442
760.572,4.86869
760.716,7.40709
760.936,11.5431
761.069,13.3206
761.189,13.9501
761.2,13.9544
761.32,13.4154
761.445,11.8433
761.662,7.81715
761.809,5.15861
761.911,3.64786
761.997,2.64138
762.07,1.96535
762.138,1.47761
762.2,1.13661
762.261,0.873186
762.322,0.67298
762.381,0.52645
762.441,0.416745
762.5,0.335087
762.56,0.274397
762.631,0.22155
762.713,0.179458
762.805,0.147051
762.917,0.120267
763.039,0.100212
763.192,0.0825789
763.376,0.0675854
763.58,0.0555941
763.818,0.0454472
764.083,0.0372436
764.41,0.0299933
764.756,0.0244801
765.185,0.0196212
765.62,0.016084
766.164,0.012912
766.749,0.0104922
767.402,0.00855264
768.163,0.00693606
769.06,0.00559303
770.012,0.00459771
771.207,0.00371699
772.511,0.00305981
773.597,0.00268238
775.018,0.00234271
776.496,0.00213548
777.975,0.00206132
779.227,0.00210484
780.479,0.00228302
781.313,0.00251716
782.065,0.00284267
782.817,0.00334218
783.464,0.00399618
783.976,0.00474759
784.488,0.00583264
784.906,0.00711557
785.272,0.00870988
785.575,0.0105566
785.867,0.0130591
786.118,0.0161048
786.337,0.0198871
786.52,0.024383
786.651,0.0288977
786.755,0.0338859
786.86,0.0410245
786.943,0.049384
787.016,0.0598698
787.079,0.0724405
787.142,0.0898145
787.205,0.113953
787.262,0.144232
787.317,0.182809
787.372,0.233572
787.427,0.299694
787.489,0.398688
787.549,0.52219
787.615,0.694455
787.686,0.936996
787.765,1.27221
787.863,1.79901
787.994,2.67204
788.233,4.37477
788.366,5.05761
788.486,5.30541
788.5,5.30823
788.613,5.12723
788.726,4.62272
788.893,3.49886
789.093,2.0701
789.2,1.44731
789.284,1.05607
789.355,0.788603
789.421,0.596205
789.486,0.446171
789.545,0.341878
789.6,0.266312
789.654,0.207917
789.709,0.163298
789.764,0.129515
789.819,0.104097
789.878,0.0838683
789.937,0.0689903
790.007,0.0561407
790.089,0.0457836
790.185,0.0376329
790.28,0.0320273
790.416,0.0264363
790.579,0.0217984
790.79,0.0176285
791.011,0.0145705
791.287,0.011911
791.562,0.0101328
791.746,0.00936196
791.93,0.00900741
792.054,0.00915124
792.178,0.00983504
792.287,0.0111595
792.38,0.0130831
792.474,0.0159976
792.566,0.0200795
792.667,0.0261745
792.781,0.035124
792.983,0.0549194
793.165,0.0720662
793.304,0.080267
793.396,0.0819134
793.518,0.0790396
793.643,0.0707475
793.856,0.0495927
794.032,0.0321228
794.135,0.02384
794.223,0.0181645
794.312,0.013768
794.385,0.0109727
794.459,0.00884067
794.532,0.00724581
794.62,0.00587517
794.708,0.00493306
794.815,0.00417491
794.953,0.00356369
795.137,0.00307696
795.366,0.0026983
795.752,0.00228838
796.193,0.00197358
796.818,0.00166292
797.553,0.00140619
798.601,0.00115132
799.759,9.55686E-4
801.119,7.93209E-4
802.589,6.67089E-4
804.457,5.52188E-4
806.753,4.53664E-4
809.581,3.70114E-4
812.409,3.10896E-4
815.236,2.69248E-4
818.064,2.41297E-4
819.949,2.35403E-4
821.032,2.44386E-4
821.574,2.58166E-4
821.934,2.75247E-4
822.295,3.05124E-4
822.521,3.37974E-4
822.656,3.71213E-4
822.769,4.18231E-4
822.854,4.78075E-4
822.923,5.5543E-4
822.984,6.57377E-4
823.045,8.08066E-4
823.097,9.93283E-4
823.149,0.00125077
823.201,0.00160599
823.244,0.00199975
823.287,0.00250638
823.339,0.00330117
823.391,0.00435083
823.443,0.00571696
823.495,0.00746784
823.556,0.0100939
823.616,0.0134587
823.687,0.0184707
823.763,0.0252356
823.857,0.0358292
823.983,0.0532252
824.229,0.0902399
824.364,0.104867
824.485,0.110246
824.5,0.110313
824.616,0.106305
824.739,0.0942457
824.928,0.0667316
825.097,0.0417177
825.193,0.0298617
825.27,0.0220723
825.342,0.0162494
825.402,0.0123158
825.463,0.00919508
825.515,0.00708327
825.572,0.00528129
825.625,0.00397881
825.672,0.00309898
825.719,0.00241584
825.766,0.00189117
825.813,0.00149222
825.86,0.00119155
825.906,9.66654E-4
825.96,7.79327E-4
826.018,6.38032E-4
826.079,5.34687E-4
826.156,4.50709E-4
826.233,3.97466E-4
826.326,3.56474E-4
826.48,3.1538E-4
826.727,2.77515E-4
827.076,2.45534E-4
827.588,2.18238E-4
828.407,1.95151E-4
829.431,1.8105E-4
830.689,1.74253E-4
831.127,1.73895E-4
832.308,1.78979E-4
833.095,1.89335E-4
833.882,2.10632E-4
834.428,2.38262E-4
834.809,2.69533E-4
835.114,3.07195E-4
835.418,3.64724E-4
835.64,4.2929E-4
835.785,4.91891E-4
835.912,5.73112E-4
836.021,6.81473E-4
836.1,8.0284E-4
836.177,9.74839E-4
836.24,0.001183
836.303,0.00147842
836.361,0.00184929
836.418,0.00235629
836.475,0.00304439
836.527,0.00386892
836.581,0.00499896
836.635,0.00646122
836.69,0.00832656
836.753,0.0111122
836.822,0.01501
836.898,0.0205306
836.984,0.0283567
837.092,0.0408655
837.282,0.0674432
837.456,0.0910225
837.59,0.102986
837.7,0.106306
837.818,0.102514
837.938,0.0916406
838.123,0.0666473
838.306,0.0410618
838.407,0.0292724
838.494,0.0211151
838.571,0.0154718
838.636,0.0116599
838.701,0.0086798
838.759,0.00662684
838.819,0.00499728
838.873,0.00386664
838.928,0.00300364
838.977,0.00240927
839.031,0.00190747
839.086,0.00153438
839.14,0.00125803
839.194,0.00105339
839.267,8.59569E-4
839.34,7.26811E-4
839.427,6.18074E-4
839.528,5.32664E-4
839.662,4.56993E-4
839.851,3.86425E-4
840.087,3.27364E-4
840.37,2.79314E-4
840.718,2.39511E-4
841.153,2.06744E-4
841.763,1.78026E-4
842.418,1.59088E-4
843.51,1.40706E-4
844.821,1.29548E-4
846.016,1.25107E-4
846.774,1.24387E-4
848.416,1.28773E-4
849.648,1.39455E-4
850.62,1.55996E-4
851.462,1.81058E-4
852.024,2.07475E-4
852.518,2.4245E-4
852.946,2.87606E-4
853.303,3.42779E-4
853.617,4.13323E-4
853.874,4.96361E-4
854.088,5.9451E-4
854.274,7.16708E-4
854.416,8.55233E-4
854.53,0.00102163
854.609,0.00118877
854.684,0.00141603
854.748,0.0016923
854.812,0.0020812
854.866,0.00252756
854.919,0.00312693
854.975,0.00396131
855.028,0.00504311
855.082,0.00647496
855.135,0.00835179
855.189,0.0107841
855.244,0.0140132
855.308,0.0188716
855.372,0.0251508
855.444,0.0340727
855.519,0.0459128
855.604,0.0627354
855.722,0.0913002
856.039,0.179385
856.166,0.204007
856.293,0.213597
856.3,0.213625
856.42,0.205856
856.54,0.184283
856.734,0.131965
856.915,0.0815352
857.024,0.0567032
857.11,0.0410745
857.185,0.0302369
857.249,0.0228873
857.313,0.0171122
857.369,0.0131652
857.426,0.0100823
857.477,0.00787591
857.531,0.00611121
857.584,0.00476767
857.638,0.00375411
857.691,0.00299485
857.752,0.00236484
857.814,0.00190223
857.877,0.00157238
857.952,0.00129521
858.027,0.00110278
858.127,9.2639E-4
858.234,7.96537E-4
858.376,6.74974E-4
858.555,5.67825E-4
858.797,4.65947E-4
859.047,3.92265E-4
859.347,3.29359E-4
859.732,2.7367E-4
860.203,2.28698E-4
860.752,1.95294E-4
861.346,1.7351E-4
861.94,1.62404E-4
862.336,1.60707E-4
862.838,1.67213E-4
863.173,1.80604E-4
863.424,2.01273E-4
863.55,2.20155E-4
863.655,2.46305E-4
863.745,2.83799E-4
863.814,3.29206E-4
863.874,3.87846E-4
863.935,4.72694E-4
863.987,5.74887E-4
864.039,7.14295E-4
864.09,9.03104E-4
864.142,0.00115649
864.194,0.00149289
864.247,0.00194402
864.302,0.00255659
864.357,0.00334909
864.412,0.00435766
864.476,0.00585673
864.546,0.00795958
864.619,0.0107298
864.705,0.0147508
864.818,0.0213714
865.14,0.0429093
865.276,0.0491582
865.4,0.0511412
865.516,0.0493924
865.631,0.044514
865.807,0.0333036
866.002,0.0200731
866.108,0.0141079
866.193,0.0102123
866.266,0.00754563
866.333,0.00560943
866.397,0.0041634
866.452,0.00319322
866.507,0.00243265
866.562,0.00184597
866.614,0.00142188
866.664,0.00110994
866.714,8.72423E-4
866.763,6.93274E-4
866.813,5.5924E-4
866.87,4.47607E-4
866.927,3.68392E-4
866.984,3.12191E-4
867.055,2.6399E-4
867.141,2.26688E-4
867.255,1.96435E-4
867.368,1.77566E-4
867.596,1.54377E-4
867.938,1.34116E-4
868.431,1.1767E-4
868.925,1.08441E-4
869.583,1.01683E-4
870.57,9.84698E-5
871.724,1.0239E-4
872.493,1.10026E-4
873.262,1.23946E-4
873.825,1.4066E-4
874.361,1.65385E-4
874.807,1.9726E-4
875.169,2.36109E-4
875.453,2.80129E-4
875.689,3.31733E-4
875.926,4.05988E-4
876.083,4.77161E-4
876.209,5.56626E-4
876.32,6.55401E-4
876.414,7.78047E-4
876.493,9.24842E-4
876.572,0.0011361
876.637,0.00138603
876.703,0.00173323
876.765,0.00218253
876.82,0.00271898
876.875,0.00342047
876.93,0.00433018
876.994,0.00572132
877.056,0.00746757
877.122,0.00986277
877.194,0.0132544
877.27,0.0178151
877.354,0.0241281
877.459,0.033916
877.635,0.0538639
877.831,0.0763638
877.966,0.0871521
878.094,0.0910699
878.1,0.091077
878.224,0.0877072
878.348,0.0783681
878.55,0.0557237
878.73,0.0349759
878.835,0.0249983
878.919,0.018521
878.999,0.0136027
879.072,0.0101362
879.137,0.00768174
879.198,0.00592185
879.261,0.00450738
879.324,0.00344115
879.387,0.00264831
879.45,0.00206501
879.509,0.00166176
879.568,0.0013621
879.639,0.0011017
879.71,9.1718E-4
879.796,7.59684E-4
879.891,6.41672E-4
880.001,5.46023E-4
880.159,4.5271E-4
880.327,3.83629E-4
880.537,3.21857E-4
880.789,2.69319E-4
881.083,2.2628E-4
881.461,1.88532E-4
881.839,1.6304E-4
882.354,1.40632E-4
882.938,1.26726E-4
883.521,1.22955E-4
883.906,1.27369E-4
884.164,1.35279E-4
884.421,1.5099E-4
884.584,1.706E-4
884.69,1.92854E-4
884.779,2.2282E-4
884.85,2.59435E-4
884.92,3.13668E-4
884.982,3.82346E-4
885.044,4.7915E-4
885.097,5.92388E-4
885.154,7.55311E-4
885.21,9.69464E-4
885.266,0.00125079
885.328,0.00165681
885.39,0.00218643
885.458,0.00293331
885.532,0.00400076
885.616,0.00553208
885.709,0.00768498
885.834,0.011263
886.122,0.0204848
886.266,0.0237299
886.394,0.0248035
886.4,0.0248057
886.516,0.0239885
886.636,0.0215753
886.824,0.0158661
887.017,0.00969697
887.129,0.00672479
887.219,0.00484223
887.298,0.00352071
887.37,0.00258755
887.434,0.00195223
887.496,0.00147299
887.552,0.00113707
887.608,8.78677E-4
887.664,6.82575E-4
887.721,5.35506E-4
887.777,4.2629E-4
887.832,3.4676E-4
887.894,2.82411E-4
887.965,2.31256E-4
888.036,1.96308E-4
888.124,1.67125E-4
888.212,1.47754E-4
888.354,1.27733E-4
888.556,1.10119E-4
888.826,9.52545E-5
889.164,8.31703E-5
889.659,7.19747E-5
890.334,6.27975E-5
891.235,5.55776E-5
892.586,4.92362E-5
894.513,4.40382E-5
897.96,3.89492E-5
902.894,3.52304E-5
906.854,3.41157E-5
909.824,3.46626E-5
911.803,3.62805E-5
913.783,3.99078E-5
915.137,4.45954E-5
916.228,5.10713E-5
917.138,5.98526E-5
917.858,7.08113E-5
918.468,8.50182E-5
918.904,9.98227E-5
919.311,1.1939E-4
919.66,1.43214E-4
919.951,1.70975E-4
920.242,2.10357E-4
920.474,2.55602E-4
920.658,3.0616E-4
920.804,3.62257E-4
920.92,4.25652E-4
921.022,5.05233E-4
921.107,6.00825E-4
921.179,7.16721E-4
921.252,8.80433E-4
921.312,0.00106973
921.373,0.00132635
921.434,0.00167416
921.491,0.00211134
921.55,0.00271515
921.609,0.00351175
921.669,0.00455014
921.728,0.00588514
921.797,0.00788928
921.87,0.0106208
921.95,0.0144777
922.034,0.019645
922.141,0.0277501
922.292,0.0418338
922.54,0.0662949
922.684,0.0765511
922.822,0.0809635
922.856,0.0811089
922.987,0.0783467
923.0,0.0778209
923.0,0.0157347
1000.0,0.0151273
1195.53,0.0140191
1250.0,0.0137104
1494.41,0.0128254
1500.0,0.0128051
1750.0,0.0122017
2000.0,0.0117915
2391.06,0.0114267
2500.0,0.0113251
2988.82,0.0111414
3000.0,0.0111372
3250.0,0.0111072
3885.47,0.0111647
4000.0,0.0111751
4782.12,0.0109638
5000.0,0.010905
5977.65,0.0108466
6000.0,0.0108452
6250.0,0.0108414
7000.0,0.0108607
8000.0,0.0109519
9000.0,0.0110774
10000.0,0.0112231
11955.3,0.0113292
12500.0,0.0113588
14944.1,0.0115444
15000.0,0.0115487
17932.9,0.0118022
20000.0,0.0119809
23910.6,0.0121146
25000.0,0.0121518
29888.2,0.0123629
30000.0,0.0123678
35865.9,0.0124794
40000.0,0.0125581
42362.8,0.012549
44725.6,0.0125513
44725.6,0.0130541
50000.0,0.0138095
60951.7,0.0116358
70000.0,0.0103106
95227.6,0.0164116
100000.0,0.0176497
150000.0,0.0229804
196098.0,0.0356905
244707.0,0.0522499
318108.0,0.0821655
400000.0,0.121002
442341.0,0.166955
486439.0,0.226118
537941.0,0.311495
592207.0,0.423443
700000.0,0.633703
780795.0,0.875876
929992.0,1.31022
1000000.0,1.48999
1200000.0,1.524
1500000.0,1.409
2000000.0,1.461
3250000.0,1.37741
5000000.0,1.208
6000000.0,1.41101
7000000.0,1.95599
8000000.0,2.00599
1.2E7,1.826
1.6E7,2.158
1.8E7,2.06301
2.0E7,2.041

